poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment
47316,77168,58,2016,2016_Gov-G_WA,WA,Gov-G,Gov-G,Elway Research,87,Live Phone,,10/21/2016,502,Jay Robert Inslee,10103,DEM,51,Bill Ray Bryant,10102,REP,39,,12,11/8/2016,54.39,45.61,8.78,3.22,3.22,1,-1.352826763,
47352,74105,62,2016,2016_Sen-G_NC,NC,Sen-G,Sen-G,Rasmussen Reports,277,IVR/Online,,10/21/2016,875,Deborah K. Ross,10153,DEM,44,Richard Burr,8963,REP,46,,-2,11/8/2016,45.37,51.06,-5.7,3.7,3.7,1,-2.071723586,
47317,74073,63,2016,2016_Sen-G_NV,NV,Sen-G,Sen-G,Rasmussen Reports,277,IVR/Online,,10/21/2016,826,Catherine Cortez Masto,9034,DEM,43,Joseph J. Heck,10222,REP,41,,2,11/8/2016,48.97,46.44,2.52,0.52,-0.52,1,-3.512323533,for KTNV-TV 13
47353,74106,67,2016,2016_Sen-G_OH,OH,Sen-G,Sen-G,Rasmussen Reports,277,IVR/Online,,10/21/2016,875,Ted Strickland,9021,DEM,40,Rob Portman,9020,REP,48,,-8,11/8/2016,37.16,58.03,-20.87,12.87,12.87,1,8.049201034,
47316,74030,72,2016,2016_Sen-G_WA,WA,Sen-G,Sen-G,Elway Research,87,Live Phone,,10/21/2016,502,Patty Murray,10242,DEM,58,Chris Vance,10243,REP,34,,24,11/8/2016,59.01,40.99,18.03,5.97,5.97,1,0.311887115,
48106,75321,74,2016,2016_Sen-G_CO,CO,Sen-G,Sen-G,University of Colorado Boulder American Politics Research Lab,580,Online,,10/21/2016,1004,Michael Bennet,9009,DEM,54,Darryl Glenn,10226,REP,40,,14,11/8/2016,49.97,44.31,5.66,8.34,8.34,1,4.562658505,among all adults
47338,74074,75,2016,2016_Sen-G_VT,VT,Sen-G,Sen-G,Braun Research,33,Live Phone,,10/21/2016,603,Patrick J. Leahy,10261,DEM,59,Scott Milne,10262,REP,22,,37,11/8/2016,61.32,33.06,28.26,8.74,8.74,1,0.938107719,for WCAX
47322,74048,83,2016,2016_Sen-G_AR,AR,Sen-G,Sen-G,Hendrix College,138,IVR,,10/21/2016,463,Conner W. Eldridge,10230,DEM,34,John Boozman,8987,REP,52,4,-18,11/8/2016,36.21,59.83,-23.62,5.62,5.62,1,-1.754519895,for Talk Business & Politics
47354,74108,86,2016,2016_Sen-G_PA,PA,Sen-G,Sen-G,Rasmussen Reports,277,IVR/Online,,10/21/2016,875,Kathleen Alana McGinty,8985,DEM,44,Patrick J. Toomey,8966,REP,41,,3,11/8/2016,47.34,48.77,-1.43,4.43,4.43,0,-0.556338909,
47351,74104,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,Rasmussen Reports,277,IVR/Online,,10/21/2016,875,Patrick Murphy,8995,DEM,41,Marco Rubio,8974,REP,48,,-7,11/8/2016,44.31,51.98,-7.67,0.67,0.67,1,-4.107709534,
47236,73921,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,YouGov,391,Online,,10/21/2016,1042,Patrick Murphy,8995,DEM,42,Marco Rubio,8974,REP,44,,-2,11/8/2016,44.31,51.98,-7.67,5.67,5.67,1,1.327061108,for CBS News
47255,73955,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Centre College,47,Live Phone,,10/21/2016,565.5,Hillary Rodham Clinton,9207,DEM,47.1,Donald Trump,9849,REP,41.15,6,5.9499998,11/8/2016,48.54,46.43,2.11,3.84,3.84,1,0.041533447,average of multiple versions or turnout models listed in poll
47527,74321,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Public Policy Polling,263,IVR/Online,,10/21/2016,990,Hillary Rodham Clinton,9207,DEM,46,Donald Trump,9849,REP,40,5,6,11/8/2016,48.54,46.43,2.11,3.89,3.89,1,0.378424655,
47240,73927,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,TIPP Insights,144,Live Phone,,10/21/2016,815,Hillary Rodham Clinton,9207,DEM,41.6,Donald Trump,9849,REP,41.7,7.7,-0.1,11/8/2016,48.54,46.43,2.11,2.21,-2.21,0,-1.378148389,for Investor's Business Daily; average of multiple versions or turnout models listed in poll
47320,74038,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,University of Southern California Center for Economic and Social Research,343,Online,,10/21/2016,3104,Hillary Rodham Clinton,9207,DEM,44.97,Donald Trump,9849,REP,44.07,,0.89999998,11/8/2016,48.54,46.43,2.11,1.21,-1.21,1,-2.081833733,for LA Times
47322,74041,604,2016,2016_Pres-G_AR,AR,Pres-G,Pres-G,Hendrix College,138,IVR,,10/21/2016,463,Hillary Rodham Clinton,9207,DEM,32.5,Donald Trump,9849,REP,56,3.5,-23.5,11/8/2016,33.65,60.57,-26.92,3.42,3.42,1,-3.084779647,for Talk Business & Politics
47335,74069,607,2016,2016_Pres-G_CO,CO,Pres-G,Pres-G,Remington Research Group,279,IVR/Live Phone,,10/21/2016,1581,Hillary Rodham Clinton,9207,DEM,45,Donald Trump,9849,REP,43,5,2,11/8/2016,48.16,43.25,4.91,2.91,-2.91,1,-0.308484291,for Axiom Strategies
48106,75320,607,2016,2016_Pres-G_CO,CO,Pres-G,Pres-G,University of Colorado Boulder American Politics Research Lab,580,Online,,10/21/2016,1004,Hillary Rodham Clinton,9207,DEM,44,Donald Trump,9849,REP,34,9,10,11/8/2016,48.16,43.25,4.91,5.09,5.09,1,1.621082963,among all adults
47351,74098,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,Rasmussen Reports,277,IVR/Online,,10/21/2016,875,Hillary Rodham Clinton,9207,DEM,46,Donald Trump,9849,REP,43,3,3,11/8/2016,47.82,49.02,-1.2,4.2,4.2,0,0.17669639,
47334,74068,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,Remington Research Group,279,IVR/Live Phone,,10/21/2016,1646,Hillary Rodham Clinton,9207,DEM,46,Donald Trump,9849,REP,46,2,0,11/8/2016,47.82,49.02,-1.2,1.2,1.2,0.5,-2.73484968,for Axiom Strategies
47236,73919,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,YouGov,391,Online,,10/21/2016,1042,Hillary Rodham Clinton,9207,DEM,46,Donald Trump,9849,REP,43,3,3,11/8/2016,47.82,49.02,-1.2,4.2,4.2,0,0.254003373,for CBS News
47319,74037,625,2016,2016_Pres-G_MN,MN,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/21/2016,625,Hillary Rodham Clinton,9207,DEM,47,Donald Trump,9849,REP,39,6,8,11/8/2016,46.88,45.34,1.53,6.47,6.47,1,0.118608935,for Minneapolis Star Tribune
47352,74099,629,2016,2016_Pres-G_NC,NC,Pres-G,Pres-G,Rasmussen Reports,277,IVR/Online,,10/21/2016,875,Hillary Rodham Clinton,9207,DEM,46,Donald Trump,9849,REP,43,6,3,11/8/2016,46.64,50.33,-3.69,6.69,6.69,0,0.784455896,
47333,74067,629,2016,2016_Pres-G_NC,NC,Pres-G,Pres-G,Remington Research Group,279,IVR/Live Phone,,10/21/2016,1764,Hillary Rodham Clinton,9207,DEM,44,Donald Trump,9849,REP,47,3,-3,11/8/2016,46.64,50.33,-3.69,0.69,0.69,1,-5.748284189,for Axiom Strategies
47317,74031,635,2016,2016_Pres-G_NV,NV,Pres-G,Pres-G,Rasmussen Reports,277,IVR/Online,,10/21/2016,826,Hillary Rodham Clinton,9207,DEM,46,Donald Trump,9849,REP,42,5,4,11/8/2016,49.18,46.7,2.48,1.52,1.52,1,-2.341939908,for KTNV-TV 13
47337,74072,635,2016,2016_Pres-G_NV,NV,Pres-G,Pres-G,Remington Research Group,279,IVR/Live Phone,,10/21/2016,1332,Hillary Rodham Clinton,9207,DEM,44,Donald Trump,9849,REP,47,4,-3,11/8/2016,49.18,46.7,2.48,5.48,-5.48,0,2.245931853,for Axiom Strategies
47353,74100,637,2016,2016_Pres-G_OH,OH,Pres-G,Pres-G,Rasmussen Reports,277,IVR/Online,,10/21/2016,875,Hillary Rodham Clinton,9207,DEM,42,Donald Trump,9849,REP,44,6,-2,11/8/2016,43.56,51.69,-8.13,6.13,6.13,1,0.791487257,
47330,74064,637,2016,2016_Pres-G_OH,OH,Pres-G,Pres-G,Remington Research Group,279,IVR/Live Phone,,10/21/2016,1971,Hillary Rodham Clinton,9207,DEM,42,Donald Trump,9849,REP,46,4,-4,11/8/2016,43.56,51.69,-8.13,4.13,4.13,1,-1.952901112,for Axiom Strategies
47354,74102,640,2016,2016_Pres-G_PA,PA,Pres-G,Pres-G,Rasmussen Reports,277,IVR/Online,,10/21/2016,875,Hillary Rodham Clinton,9207,DEM,45,Donald Trump,9849,REP,40,7,5,11/8/2016,47.75,48.48,-0.72,5.72,5.72,0,0.364370402,
47332,74066,640,2016,2016_Pres-G_PA,PA,Pres-G,Pres-G,Remington Research Group,279,IVR/Live Phone,,10/21/2016,1997,Hillary Rodham Clinton,9207,DEM,45,Donald Trump,9849,REP,42,5,3,11/8/2016,47.75,48.48,-0.72,3.72,3.72,0,-1.50688764,for Axiom Strategies
47331,74065,647,2016,2016_Pres-G_VA,VA,Pres-G,Pres-G,Remington Research Group,279,IVR/Live Phone,,10/21/2016,1787,Hillary Rodham Clinton,9207,DEM,48,Donald Trump,9849,REP,43,3,5,11/8/2016,50.15,44.79,5.37,0.37,-0.37,1,-2.969100202,for Axiom Strategies
47338,74372,648,2016,2016_Pres-G_VT,VT,Pres-G,Pres-G,Braun Research,33,Live Phone,,10/21/2016,603,Hillary Rodham Clinton,9207,DEM,50,Donald Trump,9849,REP,22,,28,11/8/2016,57.17,30.53,26.64,1.36,1.36,1,-3.409547813,for WCAX
47316,74029,649,2016,2016_Pres-G_WA,WA,Pres-G,Pres-G,Elway Research,87,Live Phone,,10/21/2016,502,Hillary Rodham Clinton,9207,DEM,48,Donald Trump,9849,REP,31,1,17,11/8/2016,54.3,38.07,16.23,0.77,0.77,1,-3.45536167,
47336,74071,650,2016,2016_Pres-G_WI,WI,Pres-G,Pres-G,Remington Research Group,279,IVR/Live Phone,,10/21/2016,1795,Hillary Rodham Clinton,9207,DEM,46,Donald Trump,9849,REP,41,5,5,11/8/2016,46.82,47.59,-0.77,5.77,5.77,0,0.132874975,for Axiom Strategies
50597,79845,6014,2016,2016_House-G_NJ-2,NJ-2,House-G,House-G,Stockton University,317,Live Phone,,10/21/2016,625,David H. Cole,10505,DEM,33.5,Frank A. LoBiondo,10506,REP,59,,-25.5,11/8/2016,37.22,59.21,-21.99,3.51,-3.51,1,-3.932000933,
47348,74095,8272,2016,2016_House-G_US,US,House-G,House-G,Ipsos,154,Online,,10/21/2016,1181,Generic Candidate,9976,DEM,42.5,Generic Candidate,9975,REP,38.8,,3.7,11/8/2016,49.46,50.54,-1.08,4.78,4.78,0,0.704927985,for Reuters
47254,74063,52,2016,2016_Gov-G_NC,NC,Gov-G,Gov-G,Monmouth University,215,Live Phone,,10/22/2016,402,Roy A. Cooper,8967,DEM,47,Pat McCrory,8959,REP,48,2,-1,11/8/2016,49.02,48.8,0.22,1.22,-1.22,0,-3.69904677,
47248,74059,52,2016,2016_Gov-G_NC,NC,Gov-G,Gov-G,Public Policy Polling,263,IVR/Online,,10/22/2016,875,Roy A. Cooper,8967,DEM,46,Pat McCrory,8959,REP,44,3,2,11/8/2016,49.02,48.8,0.22,1.78,1.78,1,-2.674185223,
47325,74070,52,2016,2016_Gov-G_NC,NC,Gov-G,Gov-G,The New York Times/Siena College,448,Live Phone,,10/22/2016,792,Roy A. Cooper,8967,DEM,51,Pat McCrory,8959,REP,45,,6,11/8/2016,49.02,48.8,0.22,5.78,5.78,1,1.504825696,
47539,74686,54,2016,2016_Gov-G_NH,NH,Gov-G,Gov-G,Marist College,183,Live Phone,,10/22/2016,768,Colin Van Ostern,10081,DEM,47,Chris Sununu,10080,REP,46,,1,11/8/2016,46.7,48.98,-2.28,3.28,3.28,0,-3.034418182,for NBC News | Wall Street Journal
47254,73953,62,2016,2016_Sen-G_NC,NC,Sen-G,Sen-G,Monmouth University,215,Live Phone,,10/22/2016,402,Deborah K. Ross,10153,DEM,43,Richard Burr,8963,REP,49,2,-6,11/8/2016,45.37,51.06,-5.7,0.3,-0.3,1,-5.632795181,
47248,73938,62,2016,2016_Sen-G_NC,NC,Sen-G,Sen-G,Public Policy Polling,263,IVR/Online,,10/22/2016,875,Deborah K. Ross,10153,DEM,41,Richard Burr,8963,REP,42,6,-1,11/8/2016,45.37,51.06,-5.7,4.7,4.7,1,-0.705440345,
47325,74050,62,2016,2016_Sen-G_NC,NC,Sen-G,Sen-G,The New York Times/Siena College,448,Live Phone,,10/22/2016,792,Deborah K. Ross,10153,DEM,47,Richard Burr,8963,REP,46,,1,11/8/2016,45.37,51.06,-5.7,6.7,6.7,0,1.463514784,
47318,74088,63,2016,2016_Sen-G_NV,NV,Sen-G,Sen-G,Bendixen & Amandi International,29,Live Phone,,10/22/2016,800,Catherine Cortez Masto,9034,DEM,45,Joseph J. Heck,10222,REP,44,,1,11/8/2016,48.97,46.44,2.52,1.52,-1.52,1,-2.150731606,for Las Vegas Review-Journal
47540,74358,63,2016,2016_Sen-G_NV,NV,Sen-G,Sen-G,Marist College,183,Live Phone,,10/22/2016,707,Catherine Cortez Masto,9034,DEM,42,Joseph J. Heck,10222,REP,49,,-7,11/8/2016,48.97,46.44,2.52,9.52,-9.52,0,6.199052078,for NBC News | Wall Street Journal
47339,74076,80,2016,2016_Sen-G_ID,ID,Sen-G,Sen-G,Emerson College,88,IVR,,10/22/2016,1023,Jerry Sturgill,10227,DEM,24,Mike Crapo,10228,REP,57,,-33,11/8/2016,27.73,66.13,-38.41,5.41,5.41,1,-2.906766089,
48093,75259,83,2016,2016_Sen-G_AR,AR,Sen-G,Sen-G,University of Arkansas Department of Political Science,345,Live Phone,,10/22/2016,585,Conner W. Eldridge,10230,DEM,29.4,John Boozman,8987,REP,47.2,,-17.799999,11/8/2016,36.21,59.83,-23.62,5.82,5.82,1,-1.095443435,
47539,74357,85,2016,2016_Sen-G_NH,NH,Sen-G,Sen-G,Marist College,183,Live Phone,,10/22/2016,768,Maggie Hassan,9007,DEM,47,Kelly Ayotte,9019,REP,48,,-1,11/8/2016,48.02,47.88,0.14,1.14,-1.14,0,-3.520505981,for NBC News | Wall Street Journal
47524,74317,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,Florida Atlantic University,97,IVR,,10/22/2016,500,Patrick Murphy,8995,DEM,42.3,Marco Rubio,8974,REP,45.8,,-3.5,11/8/2016,44.31,51.98,-7.67,4.17,4.17,1,-0.481224661,
47465,74263,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,SurveyUSA,325,IVR/Online,,10/22/2016,1251,Patrick Murphy,8995,DEM,41,Marco Rubio,8974,REP,45,,-4,11/8/2016,44.31,51.98,-7.67,3.67,3.67,1,-0.649160921,for Bay News 9 | News 13
47314,74020,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Big Village,37,Live Phone,,10/22/2016,779,Hillary Rodham Clinton,9207,DEM,50,Donald Trump,9849,REP,44.5,3,5.5,11/8/2016,48.54,46.43,2.11,3.39,3.39,1,-0.215404586,for CNN; average of multiple versions or turnout models listed in poll
47538,74352,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,GfK Group,115,Online,,10/22/2016,1212,Hillary Rodham Clinton,9207,DEM,52.5,Donald Trump,9849,REP,39,6,13.5,11/8/2016,48.54,46.43,2.11,11.39,11.39,1,8.078068744,for AP; average of multiple versions or turnout models listed in poll
47407,74188,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Google Consumer Surveys,122,Online,,10/22/2016,21240,Hillary Rodham Clinton,9207,DEM,38.54,Donald Trump,9849,REP,33.87,6.37,4.6700001,11/8/2016,48.54,46.43,2.11,2.56,2.56,1,-0.660778592,
47344,74085,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Gravis Marketing/Kaplan Strategies,124,IVR,R,10/22/2016,2109,Hillary Rodham Clinton,9207,DEM,50,Donald Trump,9849,REP,50,,0,11/8/2016,48.54,46.43,2.11,2.11,-2.11,0.5,-1.255857931,for unspecified Republican sponsor; among registered voters
47258,73958,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Lucid,175,Online,,10/22/2016,2615,Hillary Rodham Clinton,9207,DEM,43,Donald Trump,9849,REP,38,7,5,11/8/2016,48.54,46.43,2.11,2.89,2.89,1,-0.362958312,for The Times-Picayune
47327,74051,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Rasmussen Reports,277,IVR/Online,,10/22/2016,1500,Hillary Rodham Clinton,9207,DEM,43,Donald Trump,9849,REP,42,5,1,11/8/2016,48.54,46.43,2.11,1.11,-1.11,1,-2.260525679,
47530,74327,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Suffolk University,323,Live Phone,,10/22/2016,1000,Hillary Rodham Clinton,9207,DEM,48.3,Donald Trump,9849,REP,38.25,3.9,10.05,11/8/2016,48.54,46.43,2.11,7.94,7.94,1,4.540767296,for USA Today; average of multiple versions or turnout models listed in poll
48093,75258,604,2016,2016_Pres-G_AR,AR,Pres-G,Pres-G,University of Arkansas Department of Political Science,345,Live Phone,,10/22/2016,585,Hillary Rodham Clinton,9207,DEM,31.3,Donald Trump,9849,REP,51.1,,-19.799999,11/8/2016,33.65,60.57,-26.92,7.12,7.12,1,1.535865127,
47524,74316,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,Florida Atlantic University,97,IVR,,10/22/2016,500,Hillary Rodham Clinton,9207,DEM,46.2,Donald Trump,9849,REP,43.3,2.7,2.9000001,11/8/2016,47.82,49.02,-1.2,4.1,4.1,0,-0.084851106,
47465,74252,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,SurveyUSA,325,IVR/Online,,10/22/2016,1251,Hillary Rodham Clinton,9207,DEM,48,Donald Trump,9849,REP,45,2,3,11/8/2016,47.82,49.02,-1.2,4.2,4.2,0,0.422014484,for Bay News 9 | News 13
47339,74075,615,2016,2016_Pres-G_ID,ID,Pres-G,Pres-G,Emerson College,88,IVR,,10/22/2016,1023,Hillary Rodham Clinton,9207,DEM,23.3,Donald Trump,9849,REP,52.3,10,-29,11/8/2016,27.49,59.26,-31.77,2.77,2.77,1,-6.790487739,
47254,73952,629,2016,2016_Pres-G_NC,NC,Pres-G,Pres-G,Monmouth University,215,Live Phone,,10/22/2016,402,Hillary Rodham Clinton,9207,DEM,47,Donald Trump,9849,REP,46,4,1,11/8/2016,46.64,50.33,-3.69,4.69,4.69,0,-1.876184911,
47248,73937,629,2016,2016_Pres-G_NC,NC,Pres-G,Pres-G,Public Policy Polling,263,IVR/Online,,10/22/2016,875,Hillary Rodham Clinton,9207,DEM,48,Donald Trump,9849,REP,45,4,3,11/8/2016,46.64,50.33,-3.69,6.69,6.69,0,0.682157577,average of multiple versions or turnout models listed in poll
47325,74047,629,2016,2016_Pres-G_NC,NC,Pres-G,Pres-G,The New York Times/Siena College,448,Live Phone,,10/22/2016,792,Hillary Rodham Clinton,9207,DEM,47.5,Donald Trump,9849,REP,40,8,7.5,11/8/2016,46.64,50.33,-3.69,11.19,11.19,0,5.330501307,average of multiple versions or turnout models listed in poll
47539,74348,632,2016,2016_Pres-G_NH,NH,Pres-G,Pres-G,Marist College,183,Live Phone,,10/22/2016,768,Hillary Rodham Clinton,9207,DEM,46,Donald Trump,9849,REP,37.5,10,8.5,11/8/2016,46.98,46.61,0.37,8.13,8.13,1,2.71916604,for NBC News | Wall Street Journal; average of multiple versions or turnout models listed in poll
47318,74036,635,2016,2016_Pres-G_NV,NV,Pres-G,Pres-G,Bendixen & Amandi International,29,Live Phone,,10/22/2016,800,Hillary Rodham Clinton,9207,DEM,48,Donald Trump,9849,REP,41,6,7,11/8/2016,49.18,46.7,2.48,4.52,4.52,1,0.980227707,for Las Vegas Review-Journal
47540,74349,635,2016,2016_Pres-G_NV,NV,Pres-G,Pres-G,Marist College,183,Live Phone,,10/22/2016,707,Hillary Rodham Clinton,9207,DEM,44,Donald Trump,9849,REP,44,10,0,11/8/2016,49.18,46.7,2.48,2.48,-2.48,0.5,-1.189836788,for NBC News | Wall Street Journal; average of multiple versions or turnout models listed in poll
47237,73920,645,2016,2016_Pres-G_TX,TX,Pres-G,Pres-G,YouGov,391,Online,,10/22/2016,1031,Hillary Rodham Clinton,9207,DEM,43,Donald Trump,9849,REP,46,5,-3,11/8/2016,43.24,52.24,-9,6,6,1,2.008947238,for CBS News
49214,77129,5820,2016,2016_House-G_CA-31,CA-31,House-G,House-G,Remington Research Group,279,IVR/Live Phone,R,10/22/2016,1198,Pete Aguilar,10393,DEM,45,Paul Chabot,10394,REP,42,,3,11/8/2016,56.07,43.93,12.14,9.14,-9.14,1,1.884451273,for Paul Chabot
50598,79846,5862,2016,2016_House-G_FL-7,FL-7,House-G,House-G,Cherry Communications,49,Live Phone,R,10/22/2016,412,Stephanie Murphy,10508,DEM,42,John L. Mica,10507,REP,47,,-5,11/8/2016,51.47,48.52,2.96,7.96,-7.96,0,0.375926548,for John L. Mica
51261,81081,6019,2016,2016_House-G_NJ-7,NJ-7,House-G,House-G,Public Policy Polling,263,IVR/Online,D,10/22/2016,982,Peter Jacob,10608,DEM,45,Leonard Lance,10609,REP,45,,0,11/8/2016,43.12,54.08,-10.96,10.96,10.96,0.5,3.664325626,for Peter Jacob; among registered voters
47314,74497,8272,2016,2016_House-G_US,US,House-G,House-G,Big Village,37,Live Phone,,10/22/2016,779,Generic Candidate,9976,DEM,50,Generic Candidate,9975,REP,47,,3,11/8/2016,49.46,50.54,-1.08,4.08,4.08,0,-0.496897552,for CNN
47538,74356,8272,2016,2016_House-G_US,US,House-G,House-G,GfK Group,115,Online,,10/22/2016,1212,Generic Candidate,9976,DEM,46,Generic Candidate,9975,REP,41,,5,11/8/2016,49.46,50.54,-1.08,6.08,6.08,0,1.788330022,for AP
47342,74191,49,2016,2016_Gov-G_IN,IN,Gov-G,Gov-G,Gravis Marketing/Kaplan Strategies,124,Online,,10/23/2016,596,John R. Gregg,10217,DEM,42,Eric Joseph Holcomb,10271,REP,38,4,4,11/8/2016,45.42,51.38,-5.95,9.95,9.95,0,2.972780582,among registered voters
47619,74887,52,2016,2016_Gov-G_NC,NC,Gov-G,Gov-G,Quinnipiac University,267,Live Phone,,10/23/2016,702,Roy A. Cooper,8967,DEM,49,Pat McCrory,8959,REP,47,,2,11/8/2016,49.02,48.8,0.22,1.78,1.78,1,-2.900155267,
47619,74576,62,2016,2016_Sen-G_NC,NC,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/23/2016,702,Deborah K. Ross,10153,DEM,47,Richard Burr,8963,REP,48,,-1,11/8/2016,45.37,51.06,-5.7,4.7,4.7,1,-0.472761982,
47342,74081,78,2016,2016_Sen-G_IN,IN,Sen-G,Sen-G,Gravis Marketing/Kaplan Strategies,124,Online,,10/23/2016,596,Evan Bayh,10238,DEM,39,Todd Young,10175,REP,37,7,2,11/8/2016,42.41,52.11,-9.7,11.7,11.7,0,6.13747799,among registered voters
47708,74689,86,2016,2016_Sen-G_PA,PA,Sen-G,Sen-G,Muhlenberg College,219,Live Phone,,10/23/2016,420,Kathleen Alana McGinty,8985,DEM,41,Patrick J. Toomey,8966,REP,41,,0,11/8/2016,47.34,48.77,-1.43,1.43,1.43,0.5,-4.06252489,for Morning Call
47340,74078,87,2016,2016_Sen-G_AZ,AZ,Sen-G,Sen-G,Monmouth University,215,Live Phone,,10/23/2016,401,Ann Kirkpatrick,10147,DEM,40,John McCain,8981,REP,50,4,-10,11/8/2016,40.75,53.71,-12.96,2.96,2.96,1,-2.52634435,
47617,74574,88,2016,2016_Sen-G_GA,GA,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/23/2016,707,Jim Barksdale,10193,DEM,40,Johnny Isakson,10194,REP,54,,-14,11/8/2016,41.03,54.78,-13.75,0.25,-0.25,1,-4.868324767,
47618,74575,92,2016,2016_Sen-G_IA,IA,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/23/2016,791,Patty Judge,10210,DEM,38,Chuck Grassley,8961,REP,56,,-18,11/8/2016,35.69,60.16,-24.46,6.46,6.46,1,0.663064978,
47469,74262,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,Selzer & Co.,304,Live Phone,,10/23/2016,805,Patrick Murphy,8995,DEM,41,Marco Rubio,8974,REP,51,,-10,11/8/2016,44.31,51.98,-7.67,2.33,-2.33,1,-2.121375238,for Bloomberg
47549,74388,93,2016,2016_Sen-G_FL,FL,Sen-G,Sen-G,University of North Florida Public Opinion Research Lab,360,Live Phone,,10/23/2016,836,Patrick Murphy,8995,DEM,43,Marco Rubio,8974,REP,49,,-6,11/8/2016,44.31,51.98,-7.67,1.67,1.67,1,-2.801321646,
50619,79884,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Big Data Poll,251,Online,,10/23/2016,2102,Hillary Rodham Clinton,9207,DEM,41.5,Donald Trump,9849,REP,41.1,8.1,0.40000001,11/8/2016,48.54,46.43,2.11,1.71,-1.71,1,-1.468114433,
47355,74120,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,GQR,126,Live Phone,D,10/23/2016,900,Hillary Rodham Clinton,9207,DEM,51.5,Donald Trump,9849,REP,39.5,5,12,11/8/2016,48.54,46.43,2.11,9.89,9.89,1,6.511742826,for unspecified Democratic sponsor; average of multiple versions or turnout models listed in poll
47550,74507,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Hart Research Associates/Public Opinion Strategies,221,Live Phone,,10/23/2016,724,Hillary Rodham Clinton,9207,DEM,45,Donald Trump,9849,REP,35.5,7,9.5,11/8/2016,48.54,46.43,2.11,7.39,7.39,1,3.950567524,for CNBC; average of multiple versions or turnout models listed in poll
47616,74520,94,2016,2016_Pres-G_US,US,Pres-G,Pres-G,Pew Research Center,253,Live Phone,,10/23/2016,2120,Hillary Rodham Clinton,9207,DEM,48,Donald Trump,9849,REP,41.5,6,6.5,11/8/2016,48.54,46.43,2.11,4.39,4.39,1,1.194587122,average of multiple versions or turnout models listed in poll; among registered voters
47340,74077,605,2016,2016_Pres-G_AZ,AZ,Pres-G,Pres-G,Monmouth University,215,Live Phone,,10/23/2016,401,Hillary Rodham Clinton,9207,DEM,45,Donald Trump,9849,REP,46,4,-1,11/8/2016,45.13,48.68,-3.55,2.55,2.55,1,-1.296319194,
47630,74546,605,2016,2016_Pres-G_AZ,AZ,Pres-G,Pres-G,Saguaro Strategies,298,Online,,10/23/2016,2385,Hillary Rodham Clinton,9207,DEM,48,Donald Trump,9849,REP,46,5,2,11/8/2016,45.13,48.68,-3.55,5.55,5.55,0,2.454939327,
47469,74258,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,Selzer & Co.,304,Live Phone,,10/23/2016,805,Hillary Rodham Clinton,9207,DEM,44,Donald Trump,9849,REP,45.5,4,-1.5,11/8/2016,47.82,49.02,-1.2,0.3,-0.3,1,-3.661292763,for Bloomberg; average of multiple versions or turnout models listed in poll
47549,74383,611,2016,2016_Pres-G_FL,FL,Pres-G,Pres-G,University of North Florida Public Opinion Research Lab,360,Live Phone,,10/23/2016,802.5,Hillary Rodham Clinton,9207,DEM,44.5,Donald Trump,9849,REP,41.5,6,3,11/8/2016,47.82,49.02,-1.2,4.2,4.2,0,0.347463336,average of multiple versions or turnout models listed in poll
